,USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION,YEAR,MONTH,DAY,TIME,YEARMONTH,Flag,temp
2453,wing_wing,巴塞巴黎之旅，到达的第一天，酒店checkin后步行到米拉之家，开始我的高迪朝圣之旅。对建筑师无限的崇拜与敬仰，滋生一种初恋的情结，看高迪一百年前留下的建筑仿若跟他本人对话一般，魔幻而圣洁，那到底是一个怎么样的脑袋能想到模仿自然之神笔设计 2西班牙·米拉之家 ​,2017年01月27日 02:24,评论 5, 3,西班牙·米拉之家,2017,01,27,02:24,201701,12,0.10566037735849057
2454,遥遥如风,"米拉之家的屋顶是波浪形,烟囱的造型宛如士兵(有几个的嘴巴好可爱)今天有个意外的收获,那就是古埃尔公园~原以为只不过是个小公园,我都没有提前订它的票~结果它特别让我惊艳有像糖果屋的房子,有游客抢着跟其合照的大蜥蜴,有希腊风格的殿堂,有五彩斑斓的蜥蜴长椅,有宛如巨兽嘴巴的通道,还有倾斜的石柱长廊~真的是太酷了!强烈建议各位去参观,门票8欧,可以在网上订票,我今天排了好久的队才买到票,游客非常多如果不买票,只能在旁边的山上逛逛,就看不到那些精彩的景点了 2西班牙·巴塞罗那 收起全文d",2017年01月26日 23:44,评论 , 1,西班牙·巴塞罗那,2017,01,26,23:44,201701,13,0.048
2455,打哈欠的蘑菇蘑菇,酋长携“花儿与少年”畅游欧洲列国第二季之🇪🇸巴塞罗那🌟热情的西班牙人将我们从机场一路领到酒店 五彩缤纷的波盖利亚市场令人食欲大振 米拉之家屋顶长着眼睛的烟囱默默的注视着一批又一批的游客 古埃尔公园里喝着啤酒亲吻的恋人 热情奔放物价低 还能欣赏天才设计师的各种作品 这一切成为了大家喜欢这里的原因🌟 2西班牙·巴塞罗那 收起全文d,2017年01月26日 23:39,评论 1, 6,西班牙·巴塞罗那,2017,01,26,23:39,201701,14,0.08053691275167785
2457,Kop刘思禹,圣家堂，米拉之家！今晚诺坎普看场球完美！ 2西班牙·Barcelona ​,2017年01月26日 23:01,评论 6, 6,西班牙·Barcelona,2017,01,26,23:01,201701,15,0.07017543859649122
2459,诺慎言,高迪先生另外两个作品“面谱屋”和“米拉之家”，高迪先生作品喜欢用曲线，曾说过：直线是人类用的，曲线是给上帝用的。这在他的作品里面多有体现，这次在巴塞罗那我一共看了他四个作品，我觉得他极注重细节，极具技术理性，对形态与材质有惊人的掌控力。而且他的作品往往还体现了丰富的建筑、艺术甚至宗教的文化内涵。比如“奎尔公园”里面圆柱大厅的仿古希腊陶立克风格圆柱，顶端古典韵味的排水口，既强调了建筑的结构性，又极富强烈个性。真是一个才华横溢的建筑天才。可惜他的作品大多比较超前，当年不如现代受尊崇。 收起全文d,2017年01月26日 17:07,评论 , ,,2017,01,26,17:07,201701,16,0.04712041884816754
2461,四两郭千金,西班牙的一天與大師之作#西班牙##米拉之家##高迪# O网页链接 ​,2017年01月26日 05:21,评论 , 11,,2017,01,26,05:21,201701,17,0.10714285714285714
2462,莎士比亚的画笔,米拉之家，高迪～被稱為上帝之手的藝術家🌟 ​,2017年01月26日 03:39,评论 , ,,2017,01,26,03:39,201701,18,0.07692307692307693
2464,朵朵兔7788,参观完米拉之家，某亲更加肯定高迪是个。。。外星人!  2西班牙·巴塞罗那 ​,2017年01月25日 23:58,评论 , ,西班牙·巴塞罗那,2017,01,25,23:58,201701,19,0.08
2465,GoGo不是二狗,米拉之家 // 巴塞罗那 🇪🇸 ​​​巧夺天工 ​,2017年01月25日 22:18,评论 , ,,2017,01,25,22:18,201701,20,0.10062893081761007
2466,宁以安520,夜里在格莱西亚大街上走了许久，去看了米拉之家，与巴特罗之家，高迪的设计里，如波涛般的流线型曲线，还有如星空般的梦幻蓝。夜色里的城市，总让人想起伍迪·艾伦的电影《午夜巴塞罗那》。 2西班牙·巴塞罗那 ​,2017年01月25日 16:26,评论 2, 3,西班牙·巴塞罗那,2017,01,25,16:26,201701,21,0.08547008547008547
2467,浪花旅店,屋頂上的士兵頭盔式煙囪，永遠是米拉之家的重點觀賞地區～#ig_today #casamila #barcelona #gaudi #rooftop # @ La Pedrera-Casa Milà O网页链接 ​,2017年01月25日 16:19,评论 , ,,2017,01,25,16:19,201701,22,0.058333333333333334
2469,Elaine_杜杜,米拉之家，高迪设计的最后一个私人住宅，常被称为 La Pedrera（加泰罗尼亚语，意为“采石场”） 2西班牙·米拉之家 ​,2017年01月25日 07:32,评论 , 1,西班牙·米拉之家,2017,01,25,07:32,201701,23,0.11224489795918367
2471,宋贝贝Sonya,到巴塞罗那 怎么能不去看高迪的建筑呢，米拉之家 巴特罗之家 高迪说直线是给上帝的 曲线才是人类的 每栋建筑都充满童话色彩 2西班牙 ​,2017年01月25日 02:12,评论 , 1,西班牙,2017,01,25,02:12,201701,24,0.12935323383084577
2472,张赛Serena,米拉之家 Milà 美哭… 2西班牙·米拉之家 ​,2017年01月24日 14:11,评论 4, 17,西班牙·米拉之家,2017,01,24,14:11,201701,25,0.1509433962264151
2475,Elaine_杜杜,繁华的扩展区，巴塞罗那最奢华的Passeig de Gracia大街！高迪设计的米拉之家、巴特罗之家 夜景也好美好有特色  ​​​ 2西班牙·Passeig de Gràcia ​,2017年01月24日 06:33,评论 , 1,西班牙·Passeig de Gràcia,2017,01,24,06:33,201701,26,0.125
2476,Elaine_杜杜,好赞的小型酒店，就在米拉之家旁边，有一百多年历史，总共才9间房 @ Circa 1905 2西班牙·巴塞罗那 ​,2017年01月24日 06:17,评论 , 1,西班牙·巴塞罗那,2017,01,24,06:17,201701,27,0.10526315789473684
2477,Jane小欢,#西班牙旅行# 巴萨罗那市区漫步，不经意瞥见了米拉之家[调皮][呲牙][呲牙]可是导儿给我介绍的，我没怎么记住[调皮][调皮][调皮]。让我想想@正在发生的旅行 2西班牙·巴塞罗那 L秒拍视频 . ​,2017年01月24日 04:46,评论 , 4,西班牙·巴塞罗那,2017,01,24,04:46,201701,28,0.05982905982905983
2478,逍客自在,"如果再来小琉球，一定还会再住这里！仿佛置身巴塞罗那的米拉之家...  小琉球星月旅店  中山路116号,屏东县琉球乡929  预订: O网页链接 #客人点评#  客服微信: ozizaike ​",2017年01月24日 01:25,评论 , ,,2017,01,24,01:25,201701,30,0.09523809523809523
2481,欣美途旅游网,#欣美途旅游#：巴塞罗那这座城市出了毕加索，出了米罗，但是，似乎更多的人愿意称这座城市为高迪之城。巴特洛之家、米拉之家、高迪公园、桂尔宫...高迪设计的建筑让人感受到这个建筑家的天才创意，而圣家堂更是让高迪彻底神化，也让圣家堂携手高迪成为这座城市不老的传说。 ​,2017年01月23日 16:19,评论 1, 5,,2017,01,23,16:19,201701,125,0.0830188679245283
2483,糊笨笨,2017.1.22   西葡之旅•巴塞罗那•加泰罗尼亚音乐宫、米拉之家 2西班牙·巴塞罗那 ​,2017年01月23日 11:20,评论 , 2,西班牙·巴塞罗那,2017,01,23,11:20,201701,32,0.08839779005524862
2484,豆姐bu妹的成长轨迹,Day 1024 地中海游轮游第二天～（由于船上没有wifi，所以都由妈妈现在回法国之后补发出去玩的照片）hola~今天我们去了美丽的西班牙巴塞罗那，圣家赎罪教堂+米拉之家，都是建筑奇才高迪的作品。我由衷地感觉这些建筑实在太美了，自己也受到了艺术熏陶 2法国 ​,2017年01月23日 05:37,评论 , 3,法国,2017,01,23,05:37,201701,33,0.06037735849056604
2485,小宴FANTASY,巴特罗之家-米拉之家随便拍拍了（但是随便拍拍也是用的单反了。修图vsco拼图moldiv ​,2017年01月23日 05:32,评论 3, 43,,2017,01,23,05:32,201701,34,0.05555555555555555
2486,TOTORI_n,操 米拉之家哈哈哈哈哈哈 我就认得他 因为夫人给我见过,2017年01月22日 20:54,评论 , ,,2017,01,22,20:54,201701,35,0.08695652173913043
2487,手机用户1116976837,冬之旅-巴塞罗那：巴塞罗那城市并不大，十年前的春天曾经将这座城细密密地筛过一遍：奥林匹克体育场、圣家大教堂、米拉之家、巴特罗之家、古埃尔公园、西班牙民俗村、兰布拉大道、格拉西亚大道，还有海边的天体浴场和旧港、夜晚酒吧的弗拉明戈表演，就连郊外的气泡酒庄园，蒙特塞拉修道院和西切斯海滨度假小村都未曾遗漏。因着西班牙是美食王国，那几日天天饱食。不过最著名的西班牙海鲜炖饭和Tapas倒没有多深的印象，反而是某日在一处烤肉餐厅里，一群人共食红酒烤大葱，场面甚是滑稽可爱：依照侍者的示意，每个人都将烤得焦黄的长长的大葱高高举过头顶，仰面抻脖地从葱尾开始一口口将整条大葱慢慢吞下。如今想起，那场面仿佛就在眼前 收起全文d,2017年01月22日 21:38,评论 , ,,2017,01,22,21:38,201701,36,0.0593607305936073
2488,越雅教主,世界文化遗产米拉之家，是高迪的又一杰作。波浪曲线的外观，还是抛弃了直线直角。阳光透过中庭，照进两栋公寓。天台是点睛之笔，烟囱宛若戴着头盔的士兵，还有不规则形状的通风口，置身其中，感觉像是个奇异的世界。隧道一样的拱门支撑着阁楼和天台，居室还原了原来的生活场景，一个中产阶级的日常。 2西班牙·米拉之家 收起全文d,2017年01月22日 12:26,评论 3, 3,西班牙·米拉之家,2017,01,22,12:26,201701,37,0.08304498269896193
2491,大份美蛙鱼头,小时候在一档节目上第一次听说了高迪和米拉之家，其实当时不记得这建筑的名字了，唯独印象深刻的是它超乎想象的造型以及那句“直线属于人类，曲线属于上帝”。尽管名气不如高迪其他作品，对我而言有不同意义。 ​,2017年01月22日 06:56,评论 , ,,2017,01,22,06:56,201701,38,0.0944206008583691
2492,Michaux丶偉,高迪设计的米拉之家 2西班牙·米拉之家 ​,2017年01月21日 14:17,评论 , ,西班牙·米拉之家,2017,01,21,14:17,201701,39,0.1935483870967742
2493,l17311731老李,"回复曾湘敏 对博文【6@365西班牙之巴塞罗那的米拉之家】的评论：""谢谢老朋友的赏评、问好！""查看原文：O6@365西班牙之巴塞罗那的米拉之家 ​",2017年01月21日 10:49,评论 , ,,2017,01,21,10:49,201701,107,0.11594202898550725
2496,___Manzira曼曼,目前為止逛到最厲害的Massimo Dutti座標在米拉之家旁邊，簡直富麗堂皇✨瞬間秒殺這條街其他高端奢侈品店。趁現在價格還很美麗，一定要買買買！也許50年後就是真正的奢侈品店了。 2西班牙·巴塞罗那 L秒拍视频 . ​,2017年01月20日 19:59,评论 , 6,西班牙·巴塞罗那,2017,01,20,19:59,201701,41,0.07377049180327869
2497,lezemin,发表了博文《高迪人生》写了参观高迪举世闻名的四大建筑奎尔公园、米拉之家、巴特罗之家、圣家族大教堂的博客后，很想了解高迪的人生轨迹。高迪的画像高迪的签字字体在未上网查找资料前，我猜想他的人生轨迹一定坎坷O高迪人生 ​,2017年01月20日 15:30,评论 , ,,2017,01,20,15:30,201701,42,0.0995850622406639
2498,过节jessica,米拉之家🏠巴特罗之家 2西班牙·巴塞罗那 ​,2017年01月20日 09:41,评论 1, 5,西班牙·巴塞罗那,2017,01,20,09:41,201701,43,0.11538461538461539
2499,Knoblauchsland,第一次到米拉之家对面的欧盟委员会参加pre and MAD的粉色天空 ​,2017年01月20日 01:27,评论 2, 6,,2017,01,20,01:27,201701,44,0.08235294117647059
2501,考拉在德国,#西班牙#米拉之家（Casa Milà），建于1906年至1912年间，当时是富豪佩雷·米拉先生（Pere Milà）因非常欣赏高第为巴特略先生设计的巴特略公寓（CASA BATLLÓ），为了和富孀 Roser Segimon 结婚，而请高迪设计的。外观如大海的波浪，烟囱好像外星人的脸，据说是黑武士的原型，现在这栋建筑还有人居住，所以只有部分开放参观。#带着微博看世界# 收起全文d,2017年01月19日 20:37,评论 , ,,2017,01,19,20:37,201701,45,0.09202453987730061
2503,Lungalice,🔆。。。12/10星期六：🇪🇸西班牙巴塞罗那Gaudí/高迪《Casa Milà/米拉之家》的外观和模型(4+6)。。。。。🔅🔆 O网页链接 ​,2017年01月19日 16:20,评论 54, 17,,2017,01,19,16:20,201701,48,0.10679611650485436
2505,Lungalice,🌾。。。12/10星期六:🇪🇸西班牙巴塞罗那《Casa Milà/米拉之家》楼顶上有两组共28个充满Gaudí/高迪特色的烟囱。。。。。🌾🌾 O网页链接 ​,2017年01月19日 16:06,评论 78, 21,,2017,01,19,16:06,201701,47,0.08490566037735849
2507,Lungalice,。。。12/10星期六:🇪🇸Antoni Gaudí/安东尼·高迪最后设计的私人住宅是为富豪Pere Milà/佩雷·米拉建造的《Casa Milà/米拉之家》。绰号《La Pedrera/採石场》的建筑像不规则的“8“，有两个中庭，一个比较圆、一个比较椭圆。。。。。 O网页链接 ​,2017年01月19日 15:40,评论 26, 11,,2017,01,19,15:40,201701,49,0.14492753623188406
2509,鱼鱼众生liluo,#Hello一月# 看过最美的屋顶，除却巴塞罗那的巴特约之家和米拉之家，便属伊朗的苏丹浴室。一个个圆形的凸起，带着碧绿的玻璃窗。恍惚间，好似身在外星球。UFO ，你好！#2017旅行清单##鱼游世界# ​,2017年01月19日 11:36,评论 117, 118,,2017,01,19,11:36,201701,50,0.07627118644067797
2512,啷哩个儿啷_小扣,等我从米拉之家出来就去看你！ 2德国 ​,2017年01月19日 02:58,评论 , ,德国,2017,01,19,02:58,201701,51,0.07792207792207792
2516,Spencer-ye,米拉之家内外部设计都很漂亮，虽然某些设计看着有点奇形怪状但一点都不影响它的美👍🏼 巴塞罗那海滩简直美到炸，有机会一定要夏天来一趟体会下沙滩上热闹的氛围☺️ 2西班牙·巴塞罗那 ​,2017年01月18日 08:08,评论 , 12,西班牙·巴塞罗那,2017,01,18,08:08,201701,52,0.08071748878923767
2518,叫我郁大人,#巴萨# 第一天，圣家堂→_→米拉之家→_→巴特罗之家→_→追寻#高迪密码# 的足记！然后就是听了一天的景点导游播放器讲解 2西班牙·巴塞罗那 ​,2017年01月17日 17:51,评论 , 1,西班牙·巴塞罗那,2017,01,17,17:51,201701,53,0.11594202898550725
2520,spacesix,巴塞罗那不愧是小偷之都，继朋友丢失一台ipad后，昨天坐地铁，一个小偷把手伸进我装手机的裤袋，幸亏发现及时，住的地方倒是不错，窗外就是米拉之家 2西班牙·米拉之家 ​,2017年01月17日 15:35,评论 9, 6,西班牙·米拉之家,2017,01,17,15:35,201701,54,0.1382488479262673
2521,7Ariellllllllll,安东尼奥 高迪。当我在巴塞罗那站上米拉之家时才真的感觉到你的独特,2017年01月16日 22:22,评论 , ,,2017,01,16,22:22,201701,55,0.13253012048192772
2522,江山兔,探访米拉之家 ​,2017年01月17日 04:01,评论 , ,,2017,01,17,04:01,201701,56,0.07042253521126761
2523,chrison2014,Barcelona的连锁四星酒店--H10，这家就在米拉之家隔壁，后院和天台都能直接看到，步行到巴特罗之家和圣家堂也是十几分钟的距离！，酒店装修典雅别致，房间少有的宽敞，服务更是无可挑剔，唯一美中不足的就是大堂正在装修。 2西班牙·巴塞罗那 ​,2017年01月17日 03:19,评论 , ,西班牙·巴塞罗那,2017,01,17,03:19,201701,57,0.0859375
